emp_no,last_name,title,from_date,birth_date,first_name,to_date
210010,Linnainmaa,Engineer,1996-11-03,1952-09-20,Youssef,9999-01-01
210033,Ghandeharizadeh,Engineer,1989-04-17,1952-03-16,Chanjung,1995-04-17
210033,Ghandeharizadeh,Senior Engineer,1995-04-17,1952-03-16,Chanjung,9999-01-01
210042,Hitomi,Senior Staff,2001-07-18,1952-12-08,Alejandra,9999-01-01
210042,Hitomi,Staff,1996-07-18,1952-12-08,Alejandra,2001-07-18
210044,Bergere,Senior Staff,1992-10-18,1953-04-14,Ymte,9999-01-01
210044,Bergere,Staff,1985-10-18,1953-04-14,Ymte,1992-10-18
210067,Bresenham,Technique Leader,1998-03-27,1952-09-02,Mark,9999-01-01
210075,Pellegrinelli,Engineer,1987-02-10,1953-04-21,Kazuhiko,1993-02-09
210075,Pellegrinelli,Senior Engineer,1993-02-09,1953-04-21,Kazuhiko,9999-01-01
210079,Gustavson,Technique Leader,1990-09-15,1955-02-03,Junsik,9999-01-01
210080,Perl,Staff,1997-09-21,1955-04-18,Premal,9999-01-01
210090,Ladret,Senior Staff,1993-05-20,1954-05-01,Shigeu,9999-01-01
210090,Ladret,Staff,1987-05-21,1954-05-01,Shigeu,1993-05-20
210096,Karner,Technique Leader,1985-12-07,1954-06-12,Herbert,9999-01-01
210097,Bernatsky,Senior Engineer,1985-11-27,1954-08-27,Hercules,9999-01-01
210098,Milicic,Staff,1999-11-08,1955-07-01,Mingzeng,9999-01-01
210110,Jullig,Engineer,1986-11-06,1955-02-23,Falguni,1994-11-06
210110,Jullig,Senior Engineer,1994-11-06,1955-02-23,Falguni,9999-01-01
210114,Snedden,Assistant Engineer,1986-07-10,1954-06-26,Phillip,1993-07-10
210114,Snedden,Engineer,1993-07-10,1954-06-26,Phillip,2000-07-10
210114,Snedden,Senior Engineer,2000-07-10,1954-06-26,Phillip,9999-01-01
210116,Bolsens,Engineer,1987-02-04,1952-05-16,Marlo,1995-02-04
210116,Bolsens,Senior Engineer,1995-02-04,1952-05-16,Marlo,9999-01-01
210126,Hartvigsen,Engineer,1987-05-30,1953-10-28,Goa,1996-05-29
210126,Hartvigsen,Senior Engineer,1996-05-29,1953-10-28,Goa,9999-01-01
210128,Dayana,Senior Staff,1992-08-18,1955-01-19,Olivera,9999-01-01
210128,Dayana,Staff,1987-08-19,1955-01-19,Olivera,1992-08-18
210129,Frijda,Engineer,1986-11-06,1953-09-16,Aamer,1995-11-06
210129,Frijda,Senior Engineer,1995-11-06,1953-09-16,Aamer,9999-01-01
210135,Poulakidas,Engineer,1987-11-18,1954-07-05,Karsten,1993-11-17
210135,Poulakidas,Senior Engineer,1993-11-17,1954-07-05,Karsten,9999-01-01
210153,Lanteri,Senior Staff,1997-09-24,1954-04-16,Unal,9999-01-01
210154,Salverda,Senior Staff,1990-03-07,1952-08-03,Kristine,9999-01-01
210154,Salverda,Staff,1985-03-07,1952-08-03,Kristine,1990-03-07
210155,Koblitz,Senior Staff,1995-04-12,1953-11-23,Eirik,9999-01-01
210155,Koblitz,Staff,1990-04-12,1953-11-23,Eirik,1995-04-12
210160,Trelles,Engineer,1985-09-10,1952-07-04,Byong,1993-09-10
210160,Trelles,Senior Engineer,1993-09-10,1952-07-04,Byong,9999-01-01
210169,Schaaf,Engineer,1988-07-01,1953-02-04,Georgi,1994-07-01
210169,Schaaf,Senior Engineer,1994-07-01,1953-02-04,Georgi,9999-01-01
210180,Vural,Assistant Engineer,1995-05-31,1954-02-22,Jianhua,2000-05-30
210180,Vural,Engineer,2000-05-30,1954-02-22,Jianhua,9999-01-01
210181,Janocha,Senior Engineer,1991-11-03,1954-04-10,Kasturi,9999-01-01
210182,Junet,Senior Staff,2001-01-05,1955-11-17,Patricio,9999-01-01
210182,Junet,Staff,1993-01-05,1955-11-17,Patricio,2001-01-05
210187,Rosaz,Senior Engineer,1989-04-17,1953-10-07,Randi,9999-01-01
210194,Flowers,Engineer,1987-09-21,1952-05-13,Sanjit,1992-09-20
210194,Flowers,Senior Engineer,1992-09-20,1952-05-13,Sanjit,9999-01-01
210205,Cronan,Senior Staff,1998-08-06,1954-10-14,Richard,9999-01-01
210205,Cronan,Staff,1990-08-06,1954-10-14,Richard,1998-08-06
210206,Munck,Senior Staff,1992-06-01,1953-10-15,Bikash,9999-01-01
210206,Munck,Staff,1987-06-02,1953-10-15,Bikash,1992-06-01
210212,Vitiello,Senior Staff,1992-05-27,1955-08-20,Jongsuk,9999-01-01
210212,Vitiello,Staff,1987-05-28,1955-08-20,Jongsuk,1992-05-27
210216,Feldmann,Engineer,1985-12-16,1954-10-05,Fumitake,1991-12-16
210216,Feldmann,Senior Engineer,1991-12-16,1954-10-05,Fumitake,9999-01-01
210219,Encarnacion,Senior Staff,1994-03-31,1955-04-26,Serif,9999-01-01
210219,Encarnacion,Staff,1986-03-31,1955-04-26,Serif,1994-03-31
210230,Bage,Engineer,1998-11-12,1955-12-14,Chikako,9999-01-01
210233,Gornas,Senior Staff,1985-06-13,1952-03-26,Qunsheng,9999-01-01
210245,Mungall,Engineer,1986-05-21,1953-07-29,Alenka,1992-05-20
210245,Mungall,Senior Engineer,1992-05-20,1953-07-29,Alenka,9999-01-01
210246,Gecsei,Engineer,1998-08-05,1955-07-23,Pradeep,9999-01-01
210247,Sewelson,Engineer,1994-01-04,1953-01-15,Giao,9999-01-01
210251,Frezza,Engineer,1988-10-26,1955-03-03,Fay,1997-10-26
210251,Frezza,Senior Engineer,1997-10-26,1955-03-03,Fay,9999-01-01
210252,Rissanen,Engineer,1988-03-18,1954-11-28,Mohammed,1995-03-19
210252,Rissanen,Senior Engineer,1995-03-19,1954-11-28,Mohammed,9999-01-01
210253,Scallan,Senior Engineer,1990-10-05,1955-12-07,Jixiang,9999-01-01
210277,Carrere,Engineer,1988-11-05,1952-08-10,Yoshimitsu,1993-11-05
210277,Carrere,Senior Engineer,1993-11-05,1952-08-10,Yoshimitsu,9999-01-01
210281,Poupard,Engineer,1987-07-21,1952-04-11,Slavian,1995-07-21
210281,Poupard,Senior Engineer,1995-07-21,1952-04-11,Slavian,9999-01-01
210284,Kavvadias,Engineer,1988-08-27,1955-07-16,Vasilis,1995-08-28
210284,Kavvadias,Senior Engineer,1995-08-28,1955-07-16,Vasilis,9999-01-01
210287,Krohm,Engineer,1994-12-03,1955-09-05,Shushma,9999-01-01
210288,DasSarma,Senior Staff,1995-04-30,1952-11-08,Oscar,9999-01-01
210288,DasSarma,Staff,1986-04-30,1952-11-08,Oscar,1995-04-30
210289,Benantar,Engineer,1995-03-25,1953-03-02,Roddy,9999-01-01
210291,Stenning,Engineer,1989-10-05,1953-01-05,Tze,1998-10-05
210291,Stenning,Senior Engineer,1998-10-05,1953-01-05,Tze,9999-01-01
210301,Suri,Senior Staff,1995-02-14,1954-11-30,Karoline,9999-01-01
210301,Suri,Staff,1988-02-14,1954-11-30,Karoline,1995-02-14
210302,Norsworthy,Senior Staff,1994-01-01,1953-02-15,Arun,9999-01-01
210302,Norsworthy,Staff,1987-01-01,1953-02-15,Arun,1994-01-01
210315,Sabnani,Engineer,1988-09-28,1954-07-24,Zhanqiu,1994-09-28
210315,Sabnani,Senior Engineer,1994-09-28,1954-07-24,Zhanqiu,9999-01-01
210319,Roohalamini,Senior Staff,1996-05-18,1953-12-08,Mechthild,9999-01-01
210321,Picco,Engineer,1992-03-17,1952-05-08,Izaskun,1997-03-17
210321,Picco,Senior Engineer,1997-03-17,1952-05-08,Izaskun,9999-01-01
210323,Gluchowski,Senior Engineer,1987-11-05,1955-04-28,Heng,9999-01-01
210330,Andreotta,Engineer,1987-01-02,1954-11-23,Bernardo,1995-01-02
210330,Andreotta,Senior Engineer,1995-01-02,1954-11-23,Bernardo,9999-01-01
210332,Beerel,Staff,1995-02-28,1953-03-31,Golgen,9999-01-01
210336,Pero,Engineer,1999-02-16,1952-07-11,Noritoshi,9999-01-01
210337,Rosch,Senior Staff,1996-10-03,1954-01-03,Utz,9999-01-01
210341,Ranon,Senior Staff,1993-05-05,1952-03-26,Tesuro,9999-01-01
210341,Ranon,Staff,1986-05-05,1952-03-26,Tesuro,1993-05-05
210368,Peres,Engineer,1996-07-05,1955-02-12,Jianhao,9999-01-01
210374,Angot,Engineer,1987-08-25,1952-09-15,Yuriy,1995-08-25
210374,Angot,Senior Engineer,1995-08-25,1952-09-15,Yuriy,9999-01-01
210386,Gustavson,Senior Engineer,1987-10-15,1953-09-16,Chinho,9999-01-01
210387,Heuter,Engineer,1985-07-02,1955-01-13,Elvia,1991-07-02
210387,Heuter,Senior Engineer,1991-07-02,1955-01-13,Elvia,9999-01-01
210411,Janetzko,Engineer,1985-02-19,1953-04-25,Lucian,1992-02-20
210411,Janetzko,Senior Engineer,1992-02-20,1953-04-25,Lucian,9999-01-01
210413,Uehara,Senior Staff,1990-03-01,1953-12-20,Idoia,9999-01-01
210418,Krogh,Senior Engineer,1986-11-25,1953-01-23,Alejandro,9999-01-01
210431,Diderrich,Senior Staff,1988-03-03,1952-11-19,Giao,9999-01-01
210434,Swist,Engineer,1988-06-17,1953-07-18,Subhada,1994-06-17
210434,Swist,Senior Engineer,1994-06-17,1953-07-18,Subhada,9999-01-01
210437,Pettis,Senior Staff,1995-11-14,1952-06-13,Aleksandar,9999-01-01
210437,Pettis,Staff,1986-11-14,1952-06-13,Aleksandar,1995-11-14
210450,Perfilyeva,Engineer,1985-07-17,1954-12-16,Vitaly,1991-07-17
210450,Perfilyeva,Senior Engineer,1991-07-17,1954-12-16,Vitaly,9999-01-01
210473,Terlouw,Engineer,1996-02-16,1952-03-28,Aram,9999-01-01
210477,Keirsey,Engineer,1986-11-10,1953-02-21,DeForest,1992-11-09
210477,Keirsey,Senior Engineer,1992-11-09,1953-02-21,DeForest,9999-01-01
210478,Mitina,Engineer,1986-04-09,1952-02-12,Kwangsub,1991-04-09
210478,Mitina,Senior Engineer,1991-04-09,1952-02-12,Kwangsub,9999-01-01
210480,Brendel,Engineer,1998-07-21,1952-06-18,Aloys,9999-01-01
210482,Perfilyeva,Senior Engineer,1988-01-18,1953-04-29,Chenye,9999-01-01
210484,Gihr,Engineer,1988-12-05,1952-08-27,Masasuke,1997-12-05
210484,Gihr,Senior Engineer,1997-12-05,1952-08-27,Masasuke,9999-01-01
210485,Codenie,Senior Staff,1994-03-12,1954-09-12,Mitchel,9999-01-01
210485,Codenie,Staff,1986-03-12,1954-09-12,Mitchel,1994-03-12
210493,Lieblein,Engineer,1987-12-05,1952-07-25,Arie,1992-12-04
210493,Lieblein,Senior Engineer,1992-12-04,1952-07-25,Arie,9999-01-01
210504,Falck,Senior Staff,1997-04-03,1952-10-24,Xuedong,9999-01-01
210504,Falck,Staff,1988-04-04,1952-10-24,Xuedong,1997-04-03
210509,Braunschweig,Senior Staff,2002-03-28,1955-09-17,Shichao,9999-01-01
210509,Braunschweig,Staff,1993-03-28,1955-09-17,Shichao,2002-03-28
210513,Heystek,Engineer,1998-11-27,1952-03-20,Shen,9999-01-01
210523,Sabnani,Engineer,1985-02-18,1955-09-30,Taisook,1990-02-18
210523,Sabnani,Senior Engineer,1990-02-18,1955-09-30,Taisook,9999-01-01
210543,Terwilliger,Senior Staff,1994-08-11,1953-06-03,Zhensheng,9999-01-01
210543,Terwilliger,Staff,1988-08-11,1953-06-03,Zhensheng,1994-08-11
210545,Waymire,Senior Staff,1993-07-27,1954-02-05,Vincent,9999-01-01
210545,Waymire,Staff,1988-07-27,1954-02-05,Vincent,1993-07-27
210554,Beidas,Senior Staff,1999-08-24,1953-05-06,Piyawadee,9999-01-01
210554,Beidas,Staff,1991-08-24,1953-05-06,Piyawadee,1999-08-24
210558,Sigstam,Senior Staff,1990-08-01,1954-07-19,Bokyung,9999-01-01
210558,Sigstam,Staff,1985-08-01,1954-07-19,Bokyung,1990-08-01
210563,Nastansky,Staff,1995-12-22,1952-12-16,Remco,9999-01-01
210568,Ertl,Staff,1996-12-12,1953-06-11,Geraldo,9999-01-01
210571,Peot,Senior Staff,1995-08-25,1952-02-22,Hirochika,9999-01-01
210571,Peot,Staff,1990-08-25,1952-02-22,Hirochika,1995-08-25
210575,Lung,Senior Staff,1995-11-05,1954-10-06,Oscar,9999-01-01
210575,Lung,Staff,1986-11-05,1954-10-06,Oscar,1995-11-05
210580,Maliniak,Senior Staff,1987-01-03,1953-03-31,Yahiko,9999-01-01
210590,Plavsic,Engineer,1986-09-08,1955-10-05,Uli,1992-09-07
210590,Plavsic,Senior Engineer,1992-09-07,1955-10-05,Uli,9999-01-01
210611,Lupu,Engineer,1988-12-27,1952-08-15,Soenke,1995-12-28
210611,Lupu,Senior Engineer,1995-12-28,1952-08-15,Soenke,9999-01-01
210618,Wolniewicz,Staff,1997-01-19,1955-07-24,Shunichi,9999-01-01
210620,Bierman,Staff,1996-01-13,1955-03-18,Anyuan,9999-01-01
210624,Aloia,Senior Engineer,1993-01-11,1953-10-19,Poornachandra,9999-01-01
210638,Bach,Engineer,1995-02-02,1954-10-30,Xianlong,9999-01-01
210644,Panangaden,Senior Staff,1993-05-02,1955-04-19,Hsiangchu,9999-01-01
210644,Panangaden,Staff,1987-05-03,1955-04-19,Hsiangchu,1993-05-02
210651,Eiron,Senior Staff,1993-12-10,1954-03-02,Toney,9999-01-01
210651,Eiron,Staff,1988-12-10,1954-03-02,Toney,1993-12-10
210655,Gyorkos,Senior Engineer,1988-04-15,1952-11-21,Naftaly,9999-01-01
210664,Garrabrants,Senior Engineer,1987-07-26,1952-08-27,Reinhard,9999-01-01
210665,Hutton,Engineer,1986-02-12,1954-08-20,Billur,1993-02-12
210665,Hutton,Senior Engineer,1993-02-12,1954-08-20,Billur,9999-01-01
210669,Borovoy,Senior Staff,1994-06-16,1954-05-24,Kersti,9999-01-01
210671,Tsukuda,Senior Staff,2002-04-28,1954-01-24,Serap,9999-01-01
210671,Tsukuda,Staff,1995-04-28,1954-01-24,Serap,2002-04-28
210677,Oehlmann,Senior Staff,1994-01-19,1955-08-06,Gor,9999-01-01
210677,Oehlmann,Staff,1987-01-19,1955-08-06,Gor,1994-01-19
210678,Asmuth,Engineer,1986-11-18,1953-01-13,Subbu,1995-11-18
210678,Asmuth,Senior Engineer,1995-11-18,1953-01-13,Subbu,9999-01-01
210682,Jonsson,Senior Engineer,1991-07-05,1955-04-07,Bernardo,9999-01-01
210685,Christ,Engineer,1989-04-01,1955-01-29,Isamu,1997-04-01
210685,Christ,Senior Engineer,1997-04-01,1955-01-29,Isamu,9999-01-01
210702,Jeong,Technique Leader,1988-07-22,1954-10-10,Carrsten,9999-01-01
210710,Farrar,Senior Staff,1996-01-20,1952-04-13,Nevio,9999-01-01
210710,Farrar,Staff,1988-01-20,1952-04-13,Nevio,1996-01-20
210718,Kalafatis,Senior Engineer,1989-03-22,1955-12-13,Nikolaos,9999-01-01
210721,Oppitz,Staff,1999-04-03,1952-05-13,Ayonca,9999-01-01
210723,Saoudi,Senior Staff,1991-05-27,1953-08-05,Aria,9999-01-01
210723,Saoudi,Staff,1985-05-27,1953-08-05,Aria,1991-05-27
210731,Benantar,Senior Staff,1999-12-18,1952-12-29,Renee,9999-01-01
210731,Benantar,Staff,1991-12-18,1952-12-29,Renee,1999-12-18
210747,Bratten,Senior Staff,1998-01-01,1952-12-18,Doohun,9999-01-01
210747,Bratten,Staff,1990-01-01,1952-12-18,Doohun,1998-01-01
210751,Syrotiuk,Senior Staff,1994-03-14,1953-08-14,Sanjeeva,9999-01-01
210751,Syrotiuk,Staff,1988-03-14,1953-08-14,Sanjeeva,1994-03-14
210758,Chinen,Engineer,1985-09-18,1952-04-19,Parviz,1992-09-18
210758,Chinen,Senior Engineer,1992-09-18,1952-04-19,Parviz,9999-01-01
210764,Fujisaki,Senior Staff,1993-04-15,1954-09-16,Eberhardt,9999-01-01
210764,Fujisaki,Staff,1986-04-15,1954-09-16,Eberhardt,1993-04-15
210765,Leppanen,Staff,1998-11-21,1952-10-17,Yuguang,9999-01-01
210772,Penttonen,Engineer,1998-05-16,1955-06-29,Kotesh,9999-01-01
210778,Tyugu,Senior Engineer,1988-12-08,1953-09-16,Kaijung,9999-01-01
210781,Shigei,Staff,1998-05-12,1955-12-18,Yongdong,9999-01-01
210787,Setiz,Technique Leader,1988-07-04,1953-03-31,Subhada,9999-01-01
210802,Perz,Senior Staff,1991-12-05,1954-12-18,Christoph,9999-01-01
210802,Perz,Staff,1985-12-05,1954-12-18,Christoph,1991-12-05
210821,Piancastelli,Senior Engineer,1987-03-29,1952-02-04,Jayesh,9999-01-01
210837,Varman,Senior Staff,1987-04-15,1953-02-12,Sailaja,9999-01-01
210842,Iwayama,Engineer,1988-02-17,1954-10-04,Demin,1997-02-16
210842,Iwayama,Senior Engineer,1997-02-16,1954-10-04,Demin,9999-01-01
210876,Yamaashi,Senior Staff,1995-11-21,1953-12-28,Wayne,9999-01-01
210876,Yamaashi,Staff,1988-11-20,1953-12-28,Wayne,1995-11-21
210888,Argence,Senior Staff,2000-11-04,1955-09-11,Hidekazu,9999-01-01
210888,Argence,Staff,1991-11-05,1955-09-11,Hidekazu,2000-11-04
210889,Schmittgen,Senior Staff,1995-12-10,1955-03-21,Kiyokazu,9999-01-01
210889,Schmittgen,Staff,1986-12-10,1955-03-21,Kiyokazu,1995-12-10
210891,Ranze,Engineer,1987-09-24,1953-01-28,Mahmut,1993-09-23
210891,Ranze,Senior Engineer,1993-09-23,1953-01-28,Mahmut,9999-01-01
210897,Snyers,Senior Staff,1994-08-31,1955-03-16,Turgut,9999-01-01
210897,Snyers,Staff,1985-08-31,1955-03-16,Turgut,1994-08-31
210911,Diderrich,Engineer,1987-02-09,1955-08-20,Taisook,1996-02-09
210911,Diderrich,Senior Engineer,1996-02-09,1955-08-20,Taisook,9999-01-01
210915,Velasco,Engineer,1988-12-25,1953-04-18,Mong,1994-12-25
210915,Velasco,Senior Engineer,1994-12-25,1953-04-18,Mong,9999-01-01
210931,Slutz,Senior Staff,1999-06-12,1954-08-08,Fumitake,9999-01-01
210931,Slutz,Staff,1990-06-12,1954-08-08,Fumitake,1999-06-12
210935,Prochazka,Senior Engineer,1985-10-13,1953-03-29,JoAnna,9999-01-01
210940,Akaboshi,Senior Staff,1993-11-06,1955-03-30,Pasqua,9999-01-01
210940,Akaboshi,Staff,1987-11-07,1955-03-30,Pasqua,1993-11-06
210975,Marzano,Engineer,1986-07-18,1955-10-02,Erzsebet,1992-07-17
210975,Marzano,Senior Engineer,1992-07-17,1955-10-02,Erzsebet,9999-01-01
210976,Kinley,Senior Staff,1988-08-01,1954-06-27,Khue,9999-01-01
210984,Angel,Senior Engineer,1986-09-13,1954-06-06,Toshiki,9999-01-01
210985,Bauknecht,Senior Staff,1994-08-02,1955-01-30,Reinhard,9999-01-01
210985,Bauknecht,Staff,1987-08-02,1955-01-30,Reinhard,1994-08-02
211008,Vecchi,Staff,1998-02-20,1954-10-01,Ziva,9999-01-01
211009,Barriga,Senior Staff,1993-10-10,1954-02-03,Unal,9999-01-01
211009,Barriga,Staff,1985-10-10,1954-02-03,Unal,1993-10-10
211040,Nitsch,Senior Staff,1995-04-08,1955-01-11,Jaihie,9999-01-01
211040,Nitsch,Staff,1987-04-08,1955-01-11,Jaihie,1995-04-08
211042,Ertl,Engineer,1985-09-18,1953-07-27,Hidekazu,1993-09-18
211042,Ertl,Senior Engineer,1993-09-18,1953-07-27,Hidekazu,9999-01-01
211047,Plotkin,Engineer,1987-12-19,1954-10-02,Fayez,1992-12-18
211047,Plotkin,Senior Engineer,1992-12-18,1954-10-02,Fayez,9999-01-01
211063,Mahmud,Senior Staff,1993-06-12,1954-01-01,Rafols,9999-01-01
211063,Mahmud,Staff,1986-06-12,1954-01-01,Rafols,1993-06-12
211098,Benaini,Technique Leader,1998-08-08,1954-02-28,Thanasis,9999-01-01
211109,Manderick,Senior Engineer,1995-01-01,1953-11-27,Shaunak,9999-01-01
211133,Ozery,Engineer,1987-09-09,1952-04-06,Oscal,1996-09-08
211133,Ozery,Senior Engineer,1996-09-08,1952-04-06,Oscal,9999-01-01
211148,Khamsi,Senior Engineer,1990-12-26,1954-10-27,Valeri,9999-01-01
211151,Hertweck,Engineer,1998-03-24,1954-12-24,Gaetan,9999-01-01
211157,Levasseur,Engineer,1989-08-06,1954-01-26,Deniz,1996-08-06
211157,Levasseur,Senior Engineer,1996-08-06,1954-01-26,Deniz,9999-01-01
211163,Joslin,Senior Staff,1990-04-16,1953-05-30,Ranga,9999-01-01
211163,Joslin,Staff,1985-04-16,1953-05-30,Ranga,1990-04-16
211170,Tiemann,Senior Staff,1998-11-09,1952-09-16,Sakthirel,9999-01-01
211170,Tiemann,Staff,1990-11-09,1952-09-16,Sakthirel,1998-11-09
211193,Schapiro,Engineer,1988-11-21,1954-12-21,Yannis,1997-11-21
211193,Schapiro,Senior Engineer,1997-11-21,1954-12-21,Yannis,9999-01-01
211208,Erie,Senior Engineer,1986-10-26,1952-08-18,Radhia,9999-01-01
211214,Syang,Senior Engineer,1986-01-23,1955-02-18,Heeju,9999-01-01
211234,Rousseau,Senior Staff,1993-02-27,1952-06-05,Taisook,9999-01-01
211234,Rousseau,Staff,1988-02-28,1952-06-05,Taisook,1993-02-27
211238,Raney,Assistant Engineer,1997-08-31,1952-11-06,Supot,9999-01-01
211250,Luca,Engineer,1989-09-14,1955-03-29,Paloma,1998-09-14
211250,Luca,Senior Engineer,1998-09-14,1955-03-29,Paloma,9999-01-01
211280,Rothenberg,Senior Staff,1987-09-06,1953-05-07,Masato,9999-01-01
211291,Munoz,Senior Staff,1986-11-04,1955-04-20,Pohua,9999-01-01
211293,Champarnaud,Senior Engineer,1985-05-20,1955-03-30,Malu,9999-01-01
211299,Molberg,Engineer,1986-04-22,1953-10-04,Jaber,1991-04-22
211299,Molberg,Senior Engineer,1991-04-22,1953-10-04,Jaber,9999-01-01
211301,Aingworth,Senior Engineer,1985-10-13,1953-05-01,Khalid,9999-01-01
211304,Hainaut,Staff,1997-01-30,1952-07-05,Bowen,9999-01-01
211323,Collavizza,Senior Staff,1994-06-10,1955-03-23,Margo,9999-01-01
211323,Collavizza,Staff,1988-06-10,1955-03-23,Margo,1994-06-10
211333,Tetzlaff,Senior Staff,1995-06-04,1955-06-19,Geoffry,9999-01-01
211333,Tetzlaff,Staff,1987-06-04,1955-06-19,Geoffry,1995-06-04
211350,Zeilberger,Staff,1999-11-04,1954-06-07,Deborah,9999-01-01
211361,Candan,Senior Staff,1992-03-19,1955-12-30,Garnet,9999-01-01
211361,Candan,Staff,1985-03-19,1955-12-30,Garnet,1992-03-19
211376,Eiter,Senior Staff,1988-01-09,1955-01-22,Sandeepan,9999-01-01
211389,Muniz,Senior Staff,1994-12-14,1953-10-04,Feiyu,9999-01-01
211389,Muniz,Staff,1987-12-14,1953-10-04,Feiyu,1994-12-14
211394,Nicolson,Senior Staff,1997-06-18,1952-04-03,Huican,9999-01-01
211394,Nicolson,Staff,1989-06-18,1952-04-03,Huican,1997-06-18
211398,Thorensen,Engineer,1986-07-19,1955-05-12,Vishwani,1992-07-18
211398,Thorensen,Senior Engineer,1992-07-18,1955-05-12,Vishwani,9999-01-01
211410,Pagter,Senior Engineer,1987-04-17,1954-12-25,Nevin,9999-01-01
211427,Bala,Senior Staff,1985-02-27,1952-02-03,Yechiam,9999-01-01
211430,Gyimothy,Staff,1996-06-16,1955-03-30,Udo,9999-01-01
211433,Vitiello,Engineer,1992-05-03,1952-10-24,Fei,2001-05-03
211433,Vitiello,Senior Engineer,2001-05-03,1952-10-24,Fei,9999-01-01
211470,Lorcy,Senior Staff,1995-12-09,1952-11-18,Domenico,9999-01-01
211470,Lorcy,Staff,1989-12-09,1952-11-18,Domenico,1995-12-09
211488,Awdeh,Engineer,1985-03-31,1955-09-19,Zita,1994-03-31
211488,Awdeh,Senior Engineer,1994-03-31,1955-09-19,Zita,9999-01-01
211492,Openshaw,Senior Staff,1985-08-12,1954-12-31,Arch,9999-01-01
211494,Melichar,Senior Staff,1995-06-11,1953-06-25,Jasminko,9999-01-01
211494,Melichar,Staff,1989-06-11,1953-06-25,Jasminko,1995-06-11
211498,Hambrick,Technique Leader,1987-04-25,1953-08-28,Zsolt,9999-01-01
211507,Pelz,Technique Leader,1995-01-09,1954-10-04,Yifei,9999-01-01
211510,Demir,Engineer,1988-08-10,1955-11-06,Abdelkader,1994-08-10
211510,Demir,Senior Engineer,1994-08-10,1955-11-06,Abdelkader,9999-01-01
211517,Schapiro,Senior Staff,1994-06-20,1955-04-03,Rance,9999-01-01
211517,Schapiro,Staff,1985-06-20,1955-04-03,Rance,1994-06-20
211524,Xiaoshan,Senior Staff,1998-12-20,1954-11-12,Elgin,9999-01-01
211524,Xiaoshan,Staff,1991-12-20,1954-11-12,Elgin,1998-12-20
211534,Cardazo,Senior Staff,2001-01-08,1954-02-15,Jianhua,9999-01-01
211534,Cardazo,Staff,1994-01-08,1954-02-15,Jianhua,2001-01-08
211541,Albarhamtoshy,Engineer,1996-12-28,1955-08-02,Perry,2001-12-28
211541,Albarhamtoshy,Senior Engineer,2001-12-28,1955-08-02,Perry,9999-01-01
211559,Flowers,Technique Leader,1985-12-04,1952-07-24,Macha,9999-01-01
211568,Escriba,Senior Staff,1993-04-03,1954-08-01,Maha,9999-01-01
211568,Escriba,Staff,1988-04-03,1954-08-01,Maha,1993-04-03
211576,Oaver,Staff,1997-02-11,1953-01-17,Gilbert,9999-01-01
211584,Jarecki,Engineer,1987-09-06,1955-01-03,Sangeeta,1996-09-05
211584,Jarecki,Senior Engineer,1996-09-05,1955-01-03,Sangeeta,9999-01-01
211589,Barbanera,Engineer,1988-02-08,1952-02-16,Temple,1997-02-07
211589,Barbanera,Senior Engineer,1997-02-07,1952-02-16,Temple,9999-01-01
211596,Naumovich,Staff,1999-06-20,1953-02-02,Indrajit,9999-01-01
211599,Picaronny,Engineer,1997-08-24,1954-03-26,Heekeun,9999-01-01
211618,Rabehasaina,Engineer,1986-01-03,1953-01-24,Tetsurou,1994-01-03
211618,Rabehasaina,Senior Engineer,1994-01-03,1953-01-24,Tetsurou,9999-01-01
211644,Trogemann,Senior Staff,1998-05-05,1952-03-30,Menkae,9999-01-01
211655,Aingworth,Senior Engineer,1993-12-25,1952-02-03,Giap,9999-01-01
211666,Dratva,Engineer,1988-02-17,1955-11-11,Nechama,1993-02-16
211666,Dratva,Senior Engineer,1993-02-16,1955-11-11,Nechama,9999-01-01
211668,Jarecki,Engineer,1985-07-24,1955-10-15,Sigeru,1992-07-24
211668,Jarecki,Senior Engineer,1992-07-24,1955-10-15,Sigeru,9999-01-01
211680,Millington,Senior Staff,1996-04-13,1953-04-03,Teunis,9999-01-01
211680,Millington,Staff,1988-04-13,1953-04-03,Teunis,1996-04-13
211688,Kobuchi,Engineer,1985-02-08,1954-08-05,Hidefumi,1993-02-08
211688,Kobuchi,Senior Engineer,1993-02-08,1954-08-05,Hidefumi,9999-01-01
211698,Muniz,Engineer,1991-11-27,1955-02-11,Giao,1997-11-26
211698,Muniz,Senior Engineer,1997-11-26,1955-02-11,Giao,9999-01-01
211710,Senzako,Engineer,1999-06-21,1955-01-18,Sigeru,9999-01-01
211716,Lores,Senior Staff,1995-05-12,1953-12-17,Roded,9999-01-01
